id,age_group,employment_sector,start_date,end_date,length,membership,retention_3m,retention_6m,retention_12m,current,reason_to_leave,churn_type,revenue_lifetime,num_membership_change,active_1x,active_rate_1x,active_2x,active_rate_2x,active_3x,active_rate_3x,active_4x,active_rate_4x,active_unlim,active_rate_unlim,active_group,active_rate_group,active_distance,active_rate_distance,former_1x,former_rate_1x,former_2x,former_rate_2x,former_3x,former_rate_3x,former_4x,former_rate_4x,former_unlim,former_rate_unlim,former_group,former_rate_group,former_distance,former_rate_distance,num_active_reups,num_former_reups,num_active_breaks,num_former_breaks,num_ticket_billing,num_ticket_scheduling,num_ticket_service,num_ticket_cx,total_sessions,attended,cancelled,lost,pending,new_month_1,current_month_1,leave_month_1,new_month_2,current_month_2,leave_month_2,new_month_3,current_month_3,leave_month_3,new_month_4,current_month_4,leave_month_4,new_month_5,current_month_5,leave_month_5,new_month_6,current_month_6,leave_month_6,new_month_7,current_month_7,leave_month_7,new_month_8,current_month_8,leave_month_8,new_month_9,current_month_9,leave_month_9,new_month_10,current_month_10,leave_month_10,new_month_11,current_month_11,leave_month_11,new_month_12,current_month_12,leave_month_12,new_month_13,current_month_13,leave_month_13,new_month_14,current_month_14,leave_month_14,new_month_15,current_month_15,leave_month_15,new_month_16,current_month_16,leave_month_16,new_month_17,current_month_17,leave_month_17,new_month_18,current_month_18,leave_month_18,new_month_19,current_month_19,leave_month_19,new_month_20,current_month_20,leave_month_20,new_month_21,current_month_21,leave_month_21,new_month_22,current_month_22,leave_month_22,new_month_23,current_month_23,leave_month_23,new_month_24,current_month_24,leave_month_24,new_month_25,current_month_25,leave_month_25,new_month_26,current_month_26,leave_month_26,new_month_27,current_month_27,leave_month_27,new_month_28,current_month_28,leave_month_28,new_month_29,current_month_29,leave_month_29,new_month_30,current_month_30,leave_month_30,new_month_31,current_month_31,leave_month_31,new_month_32,current_month_32,leave_month_32,new_month_33,current_month_33,leave_month_33,new_month_34,current_month_34,leave_month_34
484,2,9,2019-07-02,2019-08-01,30,3,0,0,0,0,3,3,339,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,339,0,0,0,0,0,0,0,0,na,1,na,0,1,0,2,1,12,5,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,3,11,2016-11-15,2019-11-19,1099,2,1,1,1,0,3,1,13357.43,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,29,397.08,0,0,0,0,0,0,0,0,0,0,na,14,na,7,1,27,13,1,232,223,9,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,3,6,2017-12-28,2018-05-28,151,2,1,0,0,0,6,1,1657.25,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,5,305.65,0,0,0,0,0,0,0,0,0,0,na,2,na,0,0,2,2,0,40,35,5,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,3,13,2017-05-29,2019-05-30,731,2,1,1,1,0,6,3,13381.89,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,18,383.38,6,426.01,0,0,0,0,0,0,0,0,na,12,na,1,0,19,9,0,216,127,17,69,3,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,4,1,2010-11-03,2018-12-11,665,2,1,1,1,0,2,1,6015.42,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,20,297.08,0,0,0,0,0,0,0,0,0,0,na,10,na,2,0,24,4,0,120,76,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,3,3,2017-11-14,2018-01-10,57,3,0,0,0,0,5,1,1304.02,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,2,426.01,0,0,0,0,0,0,0,0,0,0,na,1,na,0,0,0,0,0,24,21,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,na,na,2020-09-30,2020-10-05,5,4,0,0,0,1,na,na,563.87,0,0,0,0,0,0,0,1,563.87,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1,na,0,na,0,2,2,0,16,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
507,2,14,2019-02-07,2019-08-16,190,3,1,1,0,0,4,3,3432.24,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,7,490.33,0,0,0,0,0,0,0,0,na,3,na,5,0,4,2,1,84,56,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,3,6,2019-08-19,2020-03-29,223,5,1,1,0,0,10,1,6705.46,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,7,722.07,0,0,0,0,6,258.77,na,3,na,1,0,0,3,0,112,42,15,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4,6,2019-07-04,2019-08-03,30,2,0,0,0,0,7,2,282.5,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,1,282.5,0,0,0,0,0,0,0,0,0,0,na,1,na,0,0,0,1,1,8,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,3,6,2015-10-01,2018-12-12,1168,4,1,1,1,0,5,3,16244.59,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,37,402.98,0,0,0,0,0,0,na,18,na,0,1,44,12,9,592,410,156,26,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,2,6,2019-11-14,2019-12-13,29,3,0,0,0,0,5,3,676.87,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,676.87,0,0,0,0,0,0,0,0,na,1,na,0,0,1,2,1,12,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,3,12,2020-02-28,2020-03-29,30,3,0,0,0,0,10,1,169.22,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,169.5,0,0,0,0,0,0,0,0,na,1,na,0,0,1,1,0,12,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,3,1,2019-10-03,2019-11-02,30,3,0,0,0,0,8,3,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,0,0,0,0,0,0,0,0,0,na,0,na,0,0,3,1,0,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,3,15,2013-10-04,2018-02-22,1193,2,1,1,1,0,3,3,13971.41,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,37,350.88,0,0,0,0,0,0,0,0,0,0,na,18,na,3,0,13,13,12,296,70,74,152,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,3,3,2018-12-26,2020-03-29,459,6,1,1,1,0,10,1,3785.5,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,3,226,0,0,0,0,10,226,0,0,na,6,na,0,0,4,2,0,36,29,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,4,1,2019-08-18,2019-09-17,30,3,0,0,0,0,2,3,338.44,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,338.44,0,0,0,0,0,0,0,0,na,1,na,0,0,2,2,1,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,4,15,2012-11-12,2020-10-05,2884,3,1,1,1,1,na,na,32051.81,0,0,0,0,0,76,346.35,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,38,na,5,na,3,114,31,32,912,518,170,154,70,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
496,4,6,2020-01-24,2020-03-29,65,2,0,0,0,0,2,3,732.24,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,2,197.19,1,337.87,0,0,0,0,0,0,0,0,na,1,na,2,0,2,5,0,28,18,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,4,6,2013-01-09,2020-02-14,2592,3,1,1,1,0,4,3,8790.7,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,25,329.96,0,0,0,0,0,0,0,0,na,12,na,0,1,251,34,12,300,201,99,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
494,3,1,2016-02-19,2018-07-18,880,3,1,1,1,0,5,4,11528.19,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,28,387.67,0,0,0,0,0,0,0,0,na,14,na,4,1,21,12,4,336,164,68,96,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,3,12,2018-03-13,2018-12-16,278,2,1,1,0,0,3,1,3877.03,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,9,410.69,0,0,0,0,0,0,0,0,0,0,na,4,na,0,3,1,4,1,72,60,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,2,3,2018-03-13,2020-10-05,937,3,1,1,1,1,na,na,13188.18,2,0,0,1,380.81,19,429.46,7,442.39,0,0,0,0,4,258.77,na,na,na,na,na,na,na,na,na,na,na,na,na,na,15,na,2,na,2,26,20,1,348,154,54,56,84,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
491,2,14,2020-02-28,2020-03-20,21,3,0,0,0,0,10,1,338.44,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,1,338.44,0,0,0,0,0,0,0,0,na,1,na,0,0,1,1,0,12,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,3,3,2018-09-18,2020-03-29,558,2,1,1,1,0,4,3,7508.85,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,17,380.81,0,0,0,0,0,0,0,0,4,258.77,na,10,na,1,0,1,4,1,136,102,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,3,9,2020-09-23,2020-10-05,12,2,0,0,0,1,na,na,450.87,0,0,0,1,450.87,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1,na,0,na,0,0,1,0,8,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
486,1,14,2019-03-12,2019-03-21,9,2,0,0,0,0,7,2,563.87,0,na,na,na,na,nn,na,na,na,na,na,na,na,na,na,0,0,1,563.87,0,0,0,0,0,0,0,0,0,0,na,1,na,0,0,1,1,0,8,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,3,7,2017-05-31,2020-03-29,427,3,1,1,1,0,10,1,5778.94,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,7,426.66,7,325.99,0,0,0,0,0,0,0,0,na,7,na,3,1,21,6,1,140,140,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,3,16,2017-09-26,2019-05-24,605,3,1,1,1,0,2,3,7225.6,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,8,380.81,9,408.25,0,0,0,0,0,0,0,0,na,8,na,2,0,2,4,2,172,172,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,na,na,2018-08-31,2018-11-29,90,3,0,0,0,0,7,1,828.02,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,2,426.01,0,0,0,0,0,0,0,0,na,1,na,1,0,2,1,2,24,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,3,9,2018-08-28,2018-11-28,92,3,0,0,0,0,5,1,1278.03,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,3,426.01,0,0,0,0,0,0,0,0,na,1,na,0,0,0,2,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,3,6,2019-06-11,2019-07-19,38,2,0,0,0,0,5,4,281.94,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,1,281.94,0,0,0,0,0,0,0,0,0,0,na,1,na,0,0,6,1,1,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,4,1,2019-10-02,2020-03-29,179,3,1,0,0,0,10,1,3562.23,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,6,507.47,0,0,0,0,0,0,2,258.77,na,3,na,0,0,1,3,1,72,33,4,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,na,na,2018-05-07,2018-06-17,41,2,0,0,0,0,8,3,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,1,0,0,0,0,0,0,0,0,0,0,0,na,0,na,0,0,1,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,2,1,2017-08-21,2019-10-04,774,4,1,1,1,0,2,3,13447.6,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,8,413.3,13,508.93,0,0,0,0,0,0,na,10,na,7,0,41,20,1,304,279,18,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,3,3,2016-08-09,2019-02-08,781,2,1,1,1,0,6,3,9362.52,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,21,352.62,0,0,0,0,0,0,0,0,4,149.44,na,10,na,3,0,11,7,3,168,168,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,2,12,2018-04-10,2018-11-04,208,2,1,1,0,0,4,1,2665.67,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,7,380.81,0,0,0,0,0,0,0,0,0,0,na,3,na,0,0,1,2,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,3,6,2018-01-04,2018-05-29,145,3,1,0,0,0,6,3,1885,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,5,337,0,0,0,0,0,0,0,0,na,2,na,4,0,0,2,1,60,31,1,28,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,4,11,2016-05-16,2018-06-28,246,2,1,1,0,0,2,3,3272.48,1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,5,335.61,2,426.01,0,0,0,0,0,0,1,169.5,na,3,na,3,0,11,9,1,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
